Date,Fund,Ticker,Type,Qty/Par Value,Exec Price
8/22/2025,ULTY,CRDO 250919P00090000,B,652,4.18
8/22/2025,ULTY,CRWV 250822C00091000,BC,6000,3.88
8/22/2025,ULTY,CRWV 250822P00085000,S,6000,0.04
8/22/2025,ULTY,CRWV 250829C00098000,SS,6000,2.66
8/22/2025,ULTY,CRWV 250829C00098000,SS,2618,2.36
8/22/2025,ULTY,CRWV 250829P00085000,B,6000,0.97
8/22/2025,ULTY,CRWV 250829P00085000,B,2618,0.82
8/22/2025,ULTY,GLXY 250829P00021500,B,3923,0.1
8/22/2025,ULTY,GLXY 250829P00025000,SS,3923,0.8
8/22/2025,ULTY,HOOD 250822C00107000,BC,10305,4.64
8/22/2025,ULTY,HOOD 250822P00098000,S,10305,0.12
8/22/2025,ULTY,HOOD 250829C00115000,SS,10305,2.45
8/22/2025,ULTY,HOOD 250829C00115000,SS,909,1.49
8/22/2025,ULTY,HOOD 250829P00098000,B,10305,0.48
8/22/2025,ULTY,HOOD 250829P00098000,B,909,0.50
8/22/2025,ULTY,IONQ 250822C00038500,BC,3000,1.39
8/22/2025,ULTY,IONQ 250822P00034000,S,3000,0.01
8/22/2025,ULTY,IONQ 250829C00041500,SS,3000,0.8
8/22/2025,ULTY,IONQ 250829C00041500,SS,2526,0.75
8/22/2025,ULTY,IONQ 250829P00036000,B,3000,0.26
8/22/2025,ULTY,IONQ 250829P00036000,B,2526,0.41
8/22/2025,ULTY,MARA 250822C00016000,BC,25000,0.47
8/22/2025,ULTY,MARA 250822C00016000,BC,25236,0.44
8/22/2025,ULTY,MARA 250822P00014000,S,25000,0.01
8/22/2025,ULTY,MARA 250822P00014000,S,25236,0.02
8/22/2025,ULTY,MRVL 250829C00078000,SS,11000,1.83
8/22/2025,ULTY,MRVL 250829P00065000,B,11000,1.03
8/22/2025,ULTY,NBIS 250822C00070000,BC,8169,0.28
8/22/2025,ULTY,NBIS 250822P00063000,S,8169,0.23
8/22/2025,ULTY,NBIS 250829C00071000,SS,8169,1.43
8/22/2025,ULTY,NBIS 250829C00071000,SS,1458,1.67
8/22/2025,ULTY,NBIS 250829P00061000,B,8169,0.55
8/22/2025,ULTY,NBIS 250829P00061000,B,1458,0.53
8/22/2025,ULTY,OKLO 250829C00074000,SS,1411,1.71
8/22/2025,ULTY,OKLO 250829P00063000,B,1411,0.68
8/22/2025,ULTY,PLTR 250829C00165000,SS,1248,2.22
8/22/2025,ULTY,PLTR 250829P00142000,B,1248,0.67
8/22/2025,ULTY,RDDT 250829C00230000,SS,457,3.17
8/22/2025,ULTY,RDDT 250829P00197500,B,457,1.57
8/22/2025,ULTY,RKLB 250829C00047000,SS,2266,0.83
8/22/2025,ULTY,RKLB 250829P00040000,B,2266,0.41
8/22/2025,ULTY,TGT 250822C00100000,BC,9862,0.29
8/22/2025,ULTY,U 250829C00041500,SS,2544,0.73
8/22/2025,ULTY,U 250829P00035500,B,2544,0.29
8/22/2025,ULTY,UPST 250822C00066000,BC,22439,4.58
8/22/2025,ULTY,UPST 250822P00059000,S,22439,0.38
8/22/2025,ULTY,UPST 250829C00072000,SS,22439,1.79
8/22/2025,ULTY,UPST 250829C00072000,SS,1454,1.2
8/22/2025,ULTY,UPST 250829P00063000,B,22439,0.63
8/22/2025,ULTY,UPST 250829P00063000,B,1454,0.71
8/22/2025,ULTY,WDAY 250822C00240000,BC,1750,0.05
8/22/2025,ULTY,WDAY 250822C00245000,BC,1750,0.03
8/22/2025,ULTY,WDAY 250822P00210000,S,1750,1.15
8/22/2025,ULTY,WDAY 250822P00212500,S,1750,1.9
,,,,,
8/22/2025,SLTY,04626A103,SS,900,180.24
8/22/2025,SLTY,002896207,SS,1800,98.18
8/22/2025,SLTY,038169207,SS,11100,16.02
8/22/2025,SLTY,093712107,SS,3600,48.61
8/22/2025,SLTY,090043100,SS,4200,42.23
8/22/2025,SLTY,22788C105,SS,400,419.2
8/22/2025,SLTY,24703L202,SS,1300,130.86
8/22/2025,SLTY,29355A107,SS,4600,38.14
8/22/2025,SLTY,37637K108,SS,3900,45.46
8/22/2025,SLTY,461202103,BC,300,655.49
8/22/2025,SLTY,550021109,SS,800,207.42
8/22/2025,SLTY,565788106,SS,10800,16.36
8/22/2025,SLTY,60937P106,SS,800,219.03
8/22/2025,SLTY,594972408,SS,400,357.24
8/22/2025,SLTY,74967X103,SS,700,243.59
8/22/2025,SLTY,ALAB 250829C00187500,B,9,4.07
8/22/2025,SLTY,ALAB 250829C00200000,SS,9,1.37
8/22/2025,SLTY,ALAB 250829P00167500,SS,9,2.22
8/22/2025,SLTY,ANF 250829C00100000,S,25,5.87
8/22/2025,SLTY,ANF 250829C00107000,B,25,3.51
8/22/2025,SLTY,ANF 250829C00107000,B,18,3.63
8/22/2025,SLTY,ANF 250829P00087000,BC,25,2.51
8/22/2025,SLTY,ANF 250829P00093000,SS,25,4.47
8/22/2025,SLTY,ANF 250829P00093000,SS,18,4.36
8/22/2025,SLTY,APLD 250829C00017000,S,149,0.5
8/22/2025,SLTY,APLD 250829C00018000,B,149,0.29
8/22/2025,SLTY,APLD 250829C00018000,B,111,0.25
8/22/2025,SLTY,APLD 250829P00014500,BC,149,0.22
8/22/2025,SLTY,APLD 250829P00015500,SS,149,0.5
8/22/2025,SLTY,APLD 250829P00015500,SS,111,0.55
8/22/2025,SLTY,BE 250829C00048000,S,52,2.45
8/22/2025,SLTY,BE 250829C00053000,B,52,0.78
8/22/2025,SLTY,BE 250829C00053000,B,36,0.79
8/22/2025,SLTY,BE 250829P00042000,BC,52,0.3
8/22/2025,SLTY,BE 250829P00046500,SS,52,1.28
8/22/2025,SLTY,BE 250829P00046500,SS,36,1.26
8/22/2025,SLTY,BILL 250829C00045500,B,42,2.07
8/22/2025,SLTY,BILL 250829P00039500,SS,42,1.99
8/22/2025,SLTY,CRWD 250829C00465000,B,4,4.11
8/22/2025,SLTY,CRWD 250829P00370000,B,4,2.82
8/22/2025,SLTY,CRWD 250829P00405000,SS,4,11.26
8/22/2025,SLTY,DELL 250829C00135000,B,13,4.17
8/22/2025,SLTY,DELL 250829C00141000,SS,13,2.23
8/22/2025,SLTY,DELL 250829P00125000,SS,13,3.39
8/22/2025,SLTY,ENPH 250829C00039500,S,60,0.82
8/22/2025,SLTY,ENPH 250829C00042000,B,60,0.27
8/22/2025,SLTY,ENPH 250829C00042000,B,46,0.26
8/22/2025,SLTY,ENPH 250829P00034000,BC,60,0.16
8/22/2025,SLTY,ENPH 250829P00036500,SS,60,0.58
8/22/2025,SLTY,ENPH 250829P00036500,SS,46,0.6
8/22/2025,SLTY,GTLB 250829C00048000,B,39,0.87
8/22/2025,SLTY,GTLB 250829P00042000,SS,39,0.41
8/22/2025,SLTY,INTU 250829C00765000,S,3,0.65
8/22/2025,SLTY,INTU 250829P00675000,BC,3,23.14
8/22/2025,SLTY,LULU 250829C00220000,B,8,0.89
8/22/2025,SLTY,LULU 250829P00192500,BC,11,0.52
8/22/2025,SLTY,LULU 250829P00197500,SS,11,1.14
8/22/2025,SLTY,LULU 250829P00197500,SS,8,1.01
8/22/2025,SLTY,MARA 250829C00018500,B,108,0.07
8/22/2025,SLTY,MARA 250829P00013000,S,148,0.01
8/22/2025,SLTY,MARA 250829P00015000,BC,148,0.13
8/22/2025,SLTY,MARA 250829P00015500,SS,148,0.19
8/22/2025,SLTY,MARA 250829P00015500,SS,108,0.2
8/22/2025,SLTY,MDB 250829C00235000,S,11,11.24
8/22/2025,SLTY,MDB 250829C00240000,B,11,9.65
8/22/2025,SLTY,MDB 250829C00240000,B,8,9.64
8/22/2025,SLTY,MDB 250829P00202500,BC,11,9.92
8/22/2025,SLTY,MDB 250829P00207500,SS,11,11.86
8/22/2025,SLTY,MDB 250829P00207500,SS,8,11.98
8/22/2025,SLTY,MSTR 250829C00375000,S,7,4.17
8/22/2025,SLTY,MSTR 250829C00395000,B,7,1.59
8/22/2025,SLTY,MSTR 250829C00395000,B,4,1.49
8/22/2025,SLTY,MSTR 250829P00325000,BC,7,2.09
8/22/2025,SLTY,MSTR 250829P00342500,SS,7,4.45
8/22/2025,SLTY,MSTR 250829P00342500,SS,4,4.5
8/22/2025,SLTY,RH 250829C00237500,S,10,11.71
8/22/2025,SLTY,RH 250829C00250000,B,10,5.12
8/22/2025,SLTY,RH 250829C00250000,B,7,4.83
8/22/2025,SLTY,RH 250829C00260000,SS,10,2.38
8/22/2025,SLTY,RH 250829C00260000,SS,7,2.20
8/22/2025,SLTY,RH 250829P00207500,BC,10,0.45
8/22/2025,SLTY,RH 250829P00232500,SS,20,2.74
8/22/2025,SLTY,RH 250829P00232500,SS,14,2.94
8/22/2025,SLTY,RH 250829P00242500,B,10,6.32
8/22/2025,SLTY,RH 250829P00242500,B,7,6.69
,,,,,
8/22/2025,LFGY,COIN 250829C00305000,BC,457,19.33
8/22/2025,LFGY,COIN 250829C00325000,S,457,7.8
8/22/2025,LFGY,COIN 250829C00340000,SS,457,3.55
8/22/2025,LFGY,COIN 250829C00357500,B,457,1.47
8/22/2025,LFGY,CORZ 250822C00014000,BC,5758,0.37
8/22/2025,LFGY,CORZ 250822C00015000,S,5758,0.02
8/22/2025,LFGY,CORZ 250829C00015000,SS,5758,0.32
8/22/2025,LFGY,CORZ 250829C00016500,B,5758,0.06
8/22/2025,LFGY,ETHA 250829C00033000,BC,2700,3.55
8/22/2025,LFGY,ETHA 250829C00035000,S,2700,2.15
8/22/2025,LFGY,ETHA 250829C00038000,SS,2700,0.84
8/22/2025,LFGY,ETHA 250829C00040000,B,2700,0.46
8/22/2025,LFGY,GME 250822C00023500,BC,2537,0.09
8/22/2025,LFGY,GME 250822C00025000,S,2537,0.14
8/22/2025,LFGY,GME 250829P00022000,B,2537,0.12
8/22/2025,LFGY,GME 250829P00023000,SS,2537,0.37
8/22/2025,LFGY,HUT 250822C00023000,BC,3785,0.45
8/22/2025,LFGY,HUT 250822C00024500,S,3785,0.03
8/22/2025,LFGY,HUT 250822C00025000,BC,57,0.02
8/22/2025,LFGY,HUT 250822C00026500,S,57,0.03
8/22/2025,LFGY,HUT 250829C00023500,SS,57,0.74
8/22/2025,LFGY,HUT 250829C00024500,SS,3785,0.69
8/22/2025,LFGY,HUT 250829C00025000,B,57,0.39
8/22/2025,LFGY,HUT 250829C00026500,B,3785,0.36
8/22/2025,LFGY,MARA 250822C00015500,BC,6835,1.07
8/22/2025,LFGY,MARA 250822C00016500,S,6835,0.18
8/22/2025,LFGY,MARA 250829C00017000,SS,6835,0.34
8/22/2025,LFGY,MARA 250829C00019000,B,6835,0.03
8/22/2025,LFGY,MELI 250822C02395000,BC,33,57.69
8/22/2025,LFGY,MELI 250822C02490000,S,33,1.32
8/22/2025,LFGY,MELI 250829C02500000,SS,33,16.32
8/22/2025,LFGY,MELI 250829C02600000,B,33,2.5
8/22/2025,LFGY,NU 250822C00013500,BC,6235,0.41
8/22/2025,LFGY,NU 250822C00014000,S,6235,0.03
8/22/2025,LFGY,NU 250829C00014000,SS,6235,0.24
8/22/2025,LFGY,NU 250829C00014500,B,6235,0.08
8/22/2025,LFGY,RIOT 250822C00012000,BC,6906,1.29
8/22/2025,LFGY,RIOT 250822C00013500,S,6906,0.13
8/22/2025,LFGY,RIOT 250829C00013500,SS,6906,0.47
8/22/2025,LFGY,RIOT 250829C00014500,B,6906,0.21
,,,,,
8/22/2025,GPTY,AAPL 250822C00232500,BC,92,0.06
8/22/2025,GPTY,AAPL 250822C00242500,S,92,0.01
8/22/2025,GPTY,AAPL 250829C00230000,SS,3,2.3
8/22/2025,GPTY,AAPL 250829C00232500,SS,92,0.88
8/22/2025,GPTY,AAPL 250829C00237500,B,3,0.44
8/22/2025,GPTY,AAPL 250829C00240000,B,92,0.15
8/22/2025,GPTY,AI 250829C00018000,SS,35,0.23
8/22/2025,GPTY,AI 250829C00019000,B,35,0.08
8/22/2025,GPTY,AMD 250829C00175000,SS,3,1.65
8/22/2025,GPTY,AMD 250829C00185000,B,3,0.4
8/22/2025,GPTY,AMZN 250829C00230000,SS,2,1.98
8/22/2025,GPTY,ANET 250829C00136000,SS,3,1.67
8/22/2025,GPTY,ANET 250829C00140000,B,3,0.67
8/22/2025,GPTY,AVGO 250829C00305000,SS,1,3.56
8/22/2025,GPTY,AVGO 250829C00315000,B,1,1.31
8/22/2025,GPTY,CRM 250822C00247500,BC,55,0.75
8/22/2025,GPTY,CRM 250822C00257500,S,55,0.01
8/22/2025,GPTY,CRM 250829C00250000,SS,1,2.72
8/22/2025,GPTY,CRM 250829C00250000,SS,55,2.78
8/22/2025,GPTY,CRM 250829C00260000,B,1,0.51
8/22/2025,GPTY,CRM 250829C00260000,B,55,0.52
8/22/2025,GPTY,CRWV 250829C00102000,SS,4,1.51
8/22/2025,GPTY,CRWV 250829C00107000,B,4,0.76
8/22/2025,GPTY,GOOGL 250829C00212500,SS,2,2.34
8/22/2025,GPTY,GOOGL 250829C00222500,B,2,0.54
8/22/2025,GPTY,IBM 250822C00242500,BC,76,0.31
8/22/2025,GPTY,IBM 250822C00252500,S,76,0.04
8/22/2025,GPTY,IBM 250829C00245000,SS,2,1.58
8/22/2025,GPTY,IBM 250829C00245000,SS,76,1.43
8/22/2025,GPTY,INTC 250822C00024000,BC,55,0.53
8/22/2025,GPTY,INTC 250822C00024000,BC,895,0.79
8/22/2025,GPTY,INTC 250822C00029000,S,55,0.01
8/22/2025,GPTY,INTC 250829C00026000,SS,895,0.49
8/22/2025,GPTY,INTC 250829C00026500,SS,55,0.23
8/22/2025,GPTY,INTC 250829C00027000,SS,22,0.4
8/22/2025,GPTY,INTC 250829C00028000,B,895,0.22
8/22/2025,GPTY,INTC 250829C00028500,B,22,0.24
8/22/2025,GPTY,META 250822C00760000,BC,34,0.06
8/22/2025,GPTY,META 250822C00817500,S,34,0.01
8/22/2025,GPTY,META 250829C00757500,SS,34,7.42
8/22/2025,GPTY,META 250829C00760000,SS,1,7.75
8/22/2025,GPTY,META 250829C00777500,B,34,2.19
8/22/2025,GPTY,META 250829C00780000,B,1,2.23
8/22/2025,GPTY,MRVL 250829C00082000,SS,4,1.07
8/22/2025,GPTY,MRVL 250829C00086000,B,4,0.55
8/22/2025,GPTY,MSFT 250822C00515000,BC,48,0.08
8/22/2025,GPTY,MSFT 250829C00510000,SS,48,4.29
8/22/2025,GPTY,MSFT 250829C00510000,SS,1,4.29
8/22/2025,GPTY,MSFT 250829C00522500,B,48,0.86
8/22/2025,GPTY,NOW 250822C00905000,BC,15,0.52
8/22/2025,GPTY,NOW 250822C00915000,S,15,0.44
8/22/2025,GPTY,NOW 250829C00890000,SS,15,10.47
8/22/2025,GPTY,NOW 250829C00920000,B,15,3.49
8/22/2025,GPTY,NVDA 250829C00187500,SS,6,2.53
8/22/2025,GPTY,NVDA 250829C00197500,B,6,0.85
8/22/2025,GPTY,ORCL 250822C00240000,BC,81,0.05
8/22/2025,GPTY,ORCL 250822C00260000,S,81,0.01
8/22/2025,GPTY,ORCL 250829C00242500,SS,2,2.79
8/22/2025,GPTY,ORCL 250829C00242500,SS,81,2.68
8/22/2025,GPTY,ORCL 250829C00252500,B,2,0.8
8/22/2025,GPTY,ORCL 250829C00252500,B,81,0.8
8/22/2025,GPTY,PLTR 250822C00170000,BC,252,0.05
8/22/2025,GPTY,PLTR 250822C00195000,S,252,0.01
8/22/2025,GPTY,PLTR 250829C00162500,SS,252,2.11
8/22/2025,GPTY,PLTR 250829C00167500,SS,7,1.76
8/22/2025,GPTY,PLTR 250829C00170000,B,252,0.87
8/22/2025,GPTY,PLTR 250829C00177500,B,7,0.49
8/22/2025,GPTY,QCOM 250829C00160000,S,122,1.62
8/22/2025,GPTY,QCOM 250829C00160000,SS,3,1.58
8/22/2025,GPTY,QCOM 250829C00165000,B,3,0.36
8/22/2025,GPTY,QCOM 250829C00165000,B,122,0.37
8/22/2025,GPTY,SNOW 250829C00225000,SS,2,2.69
8/22/2025,GPTY,SNOW 250829C00240000,B,2,1.1
8/22/2025,GPTY,TSLA 250822C00335000,BC,60,3.24
8/22/2025,GPTY,TSLA 250822C00355000,S,60,0.02
8/22/2025,GPTY,TSLA 250829C00347500,SS,60,4.31
8/22/2025,GPTY,TSLA 250829C00350000,SS,2,3.56
8/22/2025,GPTY,TSLA 250829C00362500,B,60,1.5
8/22/2025,GPTY,TSLA 250829C00365000,B,2,1.24
8/22/2025,GPTY,TSM 250822C00232500,BC,81,1.63
8/22/2025,GPTY,TSM 250822C00257500,S,81,0.01
8/22/2025,GPTY,TSM 250829C00237500,SS,2,2.77
8/22/2025,GPTY,TSM 250829C00237500,SS,81,2.7
8/22/2025,GPTY,TSM 250829C00247500,B,2,0.68
8/22/2025,GPTY,TSM 250829C00247500,B,81,0.67
,,,,,
8/22/2025,SDTY,SPXW 250822C06425000,SS,22,8.6
,,,,,
8/22/2025,QDTY,NDXP 250822C23280000,SS,5,59.4
,,,,,
8/22/2025,RDTY,RUTW 250822C02310000,SS,35,9.94
,,,,,
8/22/2025,CHPY,ACMR 250919C00026000,BC,463,5.75
8/22/2025,CHPY,ACMR 250919C00027000,BC,37,4.92
8/22/2025,CHPY,ACMR 250919C00030000,S,463,2.80
8/22/2025,CHPY,ACMR 250919C00032000,S,37,1.8
8/22/2025,CHPY,ACMR 250919C00034000,SS,463,1.23
8/22/2025,CHPY,ACMR 250919C00034000,SS,37,1.05
8/22/2025,CHPY,ACMR 250919C00036000,B,463,0.79
8/22/2025,CHPY,ACMR 250919C00036000,B,37,0.67
8/22/2025,CHPY,ADI 250822C00242500,BC,5,8.54
8/22/2025,CHPY,ADI 250822C00245000,BC,5,5.93
8/22/2025,CHPY,ADI 250822C00255000,S,8,0.23
8/22/2025,CHPY,ADI 250829C00250000,BC,58,7.4
8/22/2025,CHPY,ADI 250829C00252500,SS,10,3.18
8/22/2025,CHPY,ADI 250829C00252500,BC,10,5.52
8/22/2025,CHPY,ADI 250829C00257500,SS,58,2.62
8/22/2025,CHPY,ADI 250829C00257500,SS,10,2.6
8/22/2025,CHPY,ADI 250829C00260000,B,10,0.94
8/22/2025,CHPY,ADI 250829C00260000,S,58,1.71
8/22/2025,CHPY,ADI 250829C00260000,S,10,1.67
8/22/2025,CHPY,ADI 250829C00262500,B,58,0.97
8/22/2025,CHPY,ADI 250829C00262500,B,10,1
8/22/2025,CHPY,AMAT 250822C00167500,BC,2,0.03
8/22/2025,CHPY,AMAT 250822C00167500,BC,74,0.04
8/22/2025,CHPY,AMAT 250822C00177500,S,2,0.04
8/22/2025,CHPY,AMAT 250822C00185000,S,74,0.01
8/22/2025,CHPY,AMAT 250829C00165000,SS,2,2.16
8/22/2025,CHPY,AMAT 250829C00165000,SS,74,2.18
8/22/2025,CHPY,AMAT 250829C00170000,B,2,0.75
8/22/2025,CHPY,AMAT 250829C00170000,B,74,0.74
8/22/2025,CHPY,ASML 250822C00742500,BC,3,18.37
8/22/2025,CHPY,ASML 250822C00742500,BC,13,18.23
8/22/2025,CHPY,ASML 250822C00785000,S,3,0.4
8/22/2025,CHPY,ASML 250829C00770000,SS,3,8.7
8/22/2025,CHPY,ASML 250829C00770000,SS,13,8.75
8/22/2025,CHPY,ASML 250829C00795000,B,3,2.53
8/22/2025,CHPY,ASML 250829C00795000,B,13,2.52
8/22/2025,CHPY,AVGO 250822C00297500,BC,165,0.33
8/22/2025,CHPY,AVGO 250829C00302500,SS,165,4.16
8/22/2025,CHPY,AVGO 250829C00315000,B,165,1.23
8/22/2025,CHPY,LRCX 250822C00101000,BC,7,0.18
8/22/2025,CHPY,LRCX 250822C00102000,BC,185,0.02
8/22/2025,CHPY,LRCX 250829C00102000,SS,7,1.32
8/22/2025,CHPY,LRCX 250829C00102000,SS,185,1.34
8/22/2025,CHPY,LRCX 250829C00105000,B,7,0.48
8/22/2025,CHPY,LRCX 250829C00105000,B,185,0.5
8/22/2025,CHPY,MCHP 250822C00067000,BC,29,3.64
8/22/2025,CHPY,MCHP 250822C00068000,BC,202,2.3
8/22/2025,CHPY,MCHP 250822C00070000,S,29,0.87
8/22/2025,CHPY,MCHP 250822C00070000,S,202,0.59
8/22/2025,CHPY,MCHP 250829C00072000,SS,29,1.1
8/22/2025,CHPY,MCHP 250829C00072000,SS,202,0.93
8/22/2025,CHPY,MCHP 250829C00075000,B,29,0.43
8/22/2025,CHPY,MCHP 250829C00075000,B,202,0.32
8/22/2025,CHPY,MU 250822C00120000,BC,131,0.15
8/22/2025,CHPY,MU 250829C00121000,SS,131,1.87
8/22/2025,CHPY,MU 250829C00126000,B,131,0.68
8/22/2025,CHPY,NXPI 250829C00230000,BC,57,8.96
8/22/2025,CHPY,NXPI 250829C00240000,S,57,3.27
8/22/2025,CHPY,NXPI 250829C00245000,SS,57,1.71
8/22/2025,CHPY,NXPI 250829C00255000,B,57,0.46
8/22/2025,CHPY,ON 250829C00050000,BC,281,2.53
8/22/2025,CHPY,ON 250829C00053000,S,281,0.8
8/22/2025,CHPY,ON 250829C00054000,SS,281,0.5
8/22/2025,CHPY,ON 250829C00056000,B,281,0.16
8/22/2025,CHPY,QCOM 250822C00157500,BC,131,1.11
8/22/2025,CHPY,QCOM 250829C00160000,SS,131,1.59
8/22/2025,CHPY,QCOM 250829C00167500,B,131,0.17
8/22/2025,CHPY,TSM 250822C00232500,BC,75,1.69
8/22/2025,CHPY,TSM 250829C00237500,SS,75,2.78
8/22/2025,CHPY,TSM 250829C00247500,B,75,0.69
8/22/2025,CHPY,TXN 250822C00197500,BC,64,10.08
8/22/2025,CHPY,TXN 250822C00207500,S,64,1.07
8/22/2025,CHPY,TXN 250829C00210000,SS,64,2.01
,,,,,
8/22/2025,YMAG LN,ADBE 250822C00360000,BC,30,1.82
8/22/2025,YMAG LN,ADBE 250919C00385000,SS,30,10.43
8/22/2025,YMAG LN,ADBE 250919C00420000,B,30,3.66
8/22/2025,YMAG LN,GOOGL 250822C00200000,BC,73,4.9
8/22/2025,YMAG LN,GOOGL 250822C00215000,S,73,0.04
8/22/2025,YMAG LN,GOOGL 250919C00210000,SS,73,4.34
8/22/2025,YMAG LN,GOOGL 250919C00230000,B,73,0.59
8/22/2025,YMAG LN,INTU 250822C00730000,BC,19,0.03
8/22/2025,YMAG LN,INTU 250822C00760000,S,19,0.02
8/22/2025,YMAG LN,INTU 250905C00675000,SS,19,9.31
8/22/2025,YMAG LN,INTU 250905C00700000,B,19,2.8
8/22/2025,YMAG LN,NOW 250822C00922500,BC,13,0.42
8/22/2025,YMAG LN,NOW 250905C00920000,SS,13,8.98
